Va;Vb;Vc;phi_Va;phi_Vb;phi_Vc;Ia;Ib;Ic;phi_Ia;phi_Ib;phi_Ic;RF;Factor_Carga;Nodo_Falla;Tipo_Falla
127,017;127,017;127,017;-8,87E-11;-120;120;27,9275;24,0412;5,01075;22,6233;-150,378;166,849;5;1,3;Nodo 4;LL AB
127,017;127,017;127,017;-4,07E-11;-120;120;16,1017;12,1044;4,56474;34,9237;-136,021;-169,744;10;0,7;Nodo 4;LL AB
127,017;127,017;127,017;-5,64E-11;-120;120;16,6165;12,9912;4,69044;31,9776;-136,397;178,05;10;1;Nodo 4;LL AB
127,017;127,017;127,017;-8,87E-11;-120;120;17,1721;13,8845;5,01075;29,1868;-136,746;166,849;10;1,3;Nodo 4;LL AB
127,017;127,017;127,017;-4,07E-11;-120;120;10,2779;6,9394;4,56474;43,6757;-115,083;-169,744;20;0,7;Nodo 4;LL AB
127,017;127,017;127,017;-5,64E-11;-120;120;10,7244;7,80085;4,69044;38,8473;-118,02;178,05;20;1;Nodo 4;LL AB
127,017;127,017;127,017;-8,87E-11;-120;120;11,2398;8,68324;5,01075;34,3885;-120,415;166,849;20;1,3;Nodo 4;LL AB
127,017;127,017;127,017;-4,07E-11;-120;120;6,74991;4,72705;4,56474;54,6223;-82,9051;-169,744;50;0,7;Nodo 4;LL AB
127,017;127,017;127,017;-5,64E-11;-120;120;7,07802;5,32628;4,69044;46,8568;-91,6397;178,05;50;1;Nodo 4;LL AB
127,017;127,017;127,017;-8,87E-11;-120;120;7,52206;6,02484;5,01075;39,8264;-98,5672;166,849;50;1,3;Nodo 4;LL AB
127,017;127,017;127,016;-4,07E-11;-120;120;4,56474;118,451;114,967;70,2556;-149,273;29,2789;0;0,7;Nodo 4;LL BC
127,017;127,017;127,016;-5,64E-11;-120;120;4,69044;118,927;114,785;58,0495;-149,401;29,5194;0;1;Nodo 4;LL BC
127,017;127,017;127,016;-8,87E-11;-120;120;5,01075;119,404;114,606;46,8494;-149,53;29,7631;0;1,3;Nodo 4;LL BC
127,017;127,017;127,016;-4,07E-11;-120;120;4,56474;93,5175;89,2876;70,2556;-131,296;47,6282;0,5;0,7;Nodo 4;LL BC
127,017;127,017;127,016;-5,64E-11;-120;120;4,69044;93,9995;89,3786;58,0495;-131,583;47,9139;0,5;1;Nodo 4;LL BC
127,017;127,017;127,016;-8,87E-11;-120;120;5,01075;94,4849;89,4755;46,8494;-131,871;48,2011;0,5;1,3;Nodo 4;LL BC
127,017;127,017;127,017;-4,07E-11;-120;120;4,56474;74,1598;69,6759;70,2556;-120,207;59,1113;1;0,7;Nodo 4;LL BC
127,017;127,017;127,017;-5,64E-11;-120;120;4,69044;74,6601;69,9709;58,0495;-120,669;59,4165;1;1;Nodo 4;LL BC
127,017;127,017;127,017;-8,87E-11;-120;120;5,01075;75,1658;70,2727;46,8494;-121,13;59,7206;1;1,3;Nodo 4;LL BC
127,017;127,017;127,017;-4,07E-11;-120;120;4,56474;51,1394;46,577;70,2556;-108,008;72,1622;2;0,7;Nodo 4;LL BC
127,017;127,017;127,017;-5,64E-11;-120;120;4,69044;51,6711;47,1157;58,0495;-108,807;72,4906;2;1;Nodo 4;LL BC
127,017;127,017;127,017;-8,87E-11;-120;120;5,01075;52,2129;47,6618;46,8494;-109,597;72,8112;2;1,3;Nodo 4;LL BC
127,017;127,017;127,017;-4,07E-11;-120;120;4,56474;26,8111;22,4506;70,2556;-94,044;89,11;5;0,7;Nodo 4;LL BC
127,017;127,017;127,017;-5,64E-11;-120;120;4,69044;27,3579;23,2424;58,0495;-95,7359;89,3785;5;1;Nodo 4;LL BC
127,017;127,017;127,017;-8,87E-11;-120;120;5,01075;27,9275;24,0412;46,8494;-97,3767;89,6217;5;1,3;Nodo 4;LL BC
127,017;127,017;127,017;-4,07E-11;-120;120;4,56474;16,1017;12,1044;70,2556;-85,0763;103,979;10;0,7;Nodo 4;LL BC
127,017;127,017;127,017;-5,64E-11;-120;120;4,69044;16,6165;12,9912;58,0495;-88,0224;103,603;10;1;Nodo 4;LL BC
127,017;127,017;127,017;-8,87E-11;-120;120;5,01075;17,1721;13,8845;46,8494;-90,8132;103,254;10;1,3;Nodo 4;LL BC
127,017;127,017;127,017;-4,07E-11;-120;120;4,56474;10,2779;6,9394;70,2556;-76,3243;124,917;20;0,7;Nodo 4;LL BC
127,017;127,017;127,017;-5,64E-11;-120;120;4,69044;10,7244;7,80085;58,0495;-81,1527;121,98;20;1;Nodo 4;LL BC
127,017;127,017;127,017;-8,87E-11;-120;120;5,01075;11,2398;8,68324;46,8494;-85,6115;119,585;20;1,3;Nodo 4;LL BC
127,017;127,017;127,017;-4,07E-11;-120;120;4,56474;6,74991;4,72705;70,2556;-65,3777;157,095;50;0,7;Nodo 4;LL BC
127,017;127,017;127,017;-5,64E-11;-120;120;4,69044;7,07802;5,32628;58,0495;-73,1432;148,36;50;1;Nodo 4;LL BC
127,017;127,017;127,017;-8,87E-11;-120;120;5,01075;7,52206;6,02484;46,8494;-80,1736;141,433;50;1,3;Nodo 4;LL BC
127,016;127,017;127,017;-4,07E-11;-120;120;114,967;4,56474;118,451;-90,7211;-49,7444;90,727;0;0,7;Nodo 4;LL CA
127,016;127,017;127,017;-5,64E-11;-120;120;114,785;4,69044;118,927;-90,4806;-61,9505;90,5987;0;1;Nodo 4;LL CA
127,016;127,017;127,017;-8,87E-11;-120;120;114,606;5,01075;119,404;-90,2369;-73,1506;90,4695;0;1,3;Nodo 4;LL CA
127,016;127,017;127,017;-4,07E-11;-120;120;89,2876;4,56474;93,5175;-72,3718;-49,7444;108,704;0,5;0,7;Nodo 4;LL CA
127,016;127,017;127,017;-5,64E-11;-120;120;89,3786;4,69044;93,9995;-72,0861;-61,9505;108,417;0,5;1;Nodo 4;LL CA
127,016;127,017;127,017;-8,87E-11;-120;120;89,4755;5,01075;94,4849;-71,7989;-73,1506;108,129;0,5;1,3;Nodo 4;LL CA
127,017;127,017;127,017;-4,07E-11;-120;120;69,6759;4,56474;74,1598;-60,8887;-49,7444;119,793;1;0,7;Nodo 4;LL CA
127,017;127,017;127,017;-5,64E-11;-120;120;69,9709;4,69044;74,6601;-60,5835;-61,9505;119,331;1;1;Nodo 4;LL CA
127,017;127,017;127,017;-8,87E-11;-120;120;70,2727;5,01075;75,1658;-60,2794;-73,1506;118,87;1;1,3;Nodo 4;LL CA
127,017;127,017;127,017;-4,07E-11;-120;120;46,577;4,56474;51,1394;-47,8378;-49,7444;131,992;2;0,7;Nodo 4;LL CA
127,017;127,017;127,017;-5,64E-11;-120;120;47,1157;4,69044;51,6711;-47,5094;-61,9505;131,193;2;1;Nodo 4;LL CA
127,017;127,017;127,017;-8,87E-11;-120;120;47,6618;5,01075;52,2129;-47,1888;-73,1506;130,403;2;1,3;Nodo 4;LL CA
127,017;127,017;127,017;-4,07E-11;-120;120;22,4506;4,56474;26,8111;-30,89;-49,7444;145,956;5;0,7;Nodo 4;LL CA
127,017;127,017;127,017;-5,64E-11;-120;120;23,2424;4,69044;27,3579;-30,6215;-61,9505;144,264;5;1;Nodo 4;LL CA
127,017;127,017;127,017;-8,87E-11;-120;120;24,0412;5,01075;27,9275;-30,3783;-73,1506;142,623;5;1,3;Nodo 4;LL CA
127,017;127,017;127,017;-4,07E-11;-120;120;12,1044;4,56474;16,1017;-16,0207;-49,7444;154,924;10;0,7;Nodo 4;LL CA
127,017;127,017;127,017;-5,64E-11;-120;120;12,9912;4,69044;16,6165;-16,3966;-61,9505;151,978;10;1;Nodo 4;LL CA
127,017;127,017;127,017;-8,87E-11;-120;120;13,8845;5,01075;17,1721;-16,7462;-73,1506;149,187;10;1,3;Nodo 4;LL CA
127,017;127,017;127,017;-4,07E-11;-120;120;6,9394;4,56474;10,2779;4,91721;-49,7444;163,676;20;0,7;Nodo 4;LL CA
127,017;127,017;127,017;-5,64E-11;-120;120;7,80085;4,69044;10,7244;1,98026;-61,9505;158,847;20;1;Nodo 4;LL CA
127,017;127,017;127,017;-8,87E-11;-120;120;8,68324;5,01075;11,2398;-0,415297;-73,1506;154,389;20;1,3;Nodo 4;LL CA
127,017;127,017;127,017;-4,07E-11;-120;120;4,72705;4,56474;6,74991;37,0949;-49,7444;174,622;50;0,7;Nodo 4;LL CA
127,017;127,017;127,017;-5,64E-11;-120;120;5,32628;4,69044;7,07802;28,3603;-61,9505;166,857;50;1;Nodo 4;LL CA
127,017;127,017;127,017;-8,87E-11;-120;120;6,02484;5,01075;7,52206;21,4328;-73,1506;159,826;50;1,3;Nodo 4;LL CA
127,017;127,016;127,016;-4,07E-11;-120;120;2,50679;134,56;131,253;-61,7681;-178,191;58,9954;0;0,7;Nodo 4;LLG ABG
127,017;127,016;127,016;-5,64E-11;-120;120;3,10334;134,796;131,41;-52,0351;-178,147;59,0792;0;1;Nodo 4;LLG ABG
127,017;127,016;127,016;-8,87E-11;-120;120;3,76705;135,034;131,569;-45,5655;-178,103;59,1634;0;1,3;Nodo 4;LLG ABG
127,017;127,017;127,017;-4,07E-11;-120;120;3,34063;83,5413;80,1553;12,6965;-148,419;88,6328;0,5;0,7;Nodo 4;LLG ABG
127,017;127,017;127,017;-5,64E-11;-120;120;4,0788;84,0632;80,631;5,59946;-148,561;88,606;0,5;1;Nodo 4;LLG ABG
127,017;127,017;127,017;-8,87E-11;-120;120;4,8643;84,5885;81,1106;0,653462;-148,703;88,578;0,5;1,3;Nodo 4;LLG ABG
127,017;127,017;127,017;-4,07E-11;-120;120;3,82052;56,8411;54,2713;34,9361;-135,643;101,224;1;0,7;Nodo 4;LLG ABG
127,017;127,017;127,017;-5,64E-11;-120;120;4,38711;57,5027;54,8961;24,8006;-135,972;101,039;1;1;Nodo 4;LLG ABG
127,017;127,017;127,017;-8,87E-11;-120;120;5,06029;58,1693;55,5257;17,0748;-136,298;100,854;1;1,3;Nodo 4;LLG ABG
127,017;127,017;127,017;-4,07E-11;-120;120;4,16982;34,2798;32,617;50,5553;-123,825;113,004;2;0,7;Nodo 4;LLG ABG
127,017;127,017;127,017;-5,64E-11;-120;120;4,56196;35,0364;33,3564;39,1056;-124,519;112,48;2;1;Nodo 4;LLG ABG
127,017;127,017;127,017;-8,87E-11;-120;120;5,10488;35,801;34,1026;29,6788;-125,193;111,968;2;1,3;Nodo 4;LLG ABG
127,017;127,017;127,017;-4,07E-11;-120;120;4,40644;16,4477;15,593;61,845;-109,01;128,297;5;0,7;Nodo 4;LLG ABG
127,017;127,017;127,017;-5,64E-11;-120;120;4,65074;17,2193;16,3724;49,8446;-110,867;126,603;5;1;Nodo 4;LLG ABG
127,017;127,017;127,017;-8,87E-11;-120;120;5,07351;18,01;17,1681;39,345;-112,587;125,04;5;1,3;Nodo 4;LLG ABG
127,017;127,017;127,017;-4,07E-11;-120;120;4,48624;9,94208;9,43356;65,9604;-96,0381;142,139;10;0,7;Nodo 4;LLG ABG
127,017;127,017;127,017;-5,64E-11;-120;120;4,67323;10,6384;10,1451;53,8381;-99,7964;138,439;10;1;Nodo 4;LLG ABG
127,017;127,017;127,017;-8,87E-11;-120;120;5,04716;11,3766;10,8956;42,9845;-103,123;135,192;10;1,3;Nodo 4;LLG ABG
127,017;127,017;127,017;-4,07E-11;-120;120;4,52573;6,85221;6,56347;68,0856;-81,61;157,589;20;0,7;Nodo 4;LLG ABG
127,017;127,017;127,017;-5,64E-11;-120;120;4,68257;7,4088;7,13145;55,9163;-88,1093;150,983;20;1;Nodo 4;LLG ABG
127,017;127,017;127,017;-8,87E-11;-120;120;5,0303;8,0475;7,78063;44,8882;-93,7034;145,348;20;1,3;Nodo 4;LLG ABG
127,017;127,017;127,017;-4,07E-11;-120;120;4,54921;5,29494;5,17213;69,3822;-65,6592;174,277;50;0,7;Nodo 4;LLG ABG
127,017;127,017;127,017;-5,64E-11;-120;120;4,68748;5,65286;5,53324;57,1896;-75,3104;164,463;50;1;Nodo 4;LLG ABG
127,017;127,017;127,017;-8,87E-11;-120;120;5,0189;6,14932;6,03406;46,058;-83,6928;155,979;50;1,3;Nodo 4;LLG ABG
127,017;127,016;127,016;-4,07E-11;-120;120;2,50679;134,56;131,253;-61,7681;-178,191;58,9954;0;0,7;Nodo 4;LLG BCG
127,017;127,016;127,016;-5,64E-11;-120;120;3,10334;134,796;131,41;-52,0351;-178,147;59,0792;0;1;Nodo 4;LLG BCG
127,017;127,016;127,016;-8,87E-11;-120;120;3,76705;135,034;131,569;-45,5655;-178,103;59,1634;0;1,3;Nodo 4;LLG BCG
127,017;127,017;127,017;-4,07E-11;-120;120;3,34063;83,5413;80,1553;12,6965;-148,419;88,6328;0,5;0,7;Nodo 4;LLG BCG
127,017;127,017;127,017;-5,64E-11;-120;120;4,0788;84,0632;80,631;5,59946;-148,561;88,606;0,5;1;Nodo 4;LLG BCG
127,017;127,017;127,017;-8,87E-11;-120;120;4,8643;84,5885;81,1106;0,653462;-148,703;88,578;0,5;1,3;Nodo 4;LLG BCG
127,017;127,017;127,017;-4,07E-11;-120;120;3,82052;56,8411;54,2713;34,9361;-135,643;101,224;1;0,7;Nodo 4;LLG BCG
127,017;127,017;127,017;-5,64E-11;-120;120;4,38711;57,5027;54,8961;24,8006;-135,972;101,039;1;1;Nodo 4;LLG BCG
127,017;127,017;127,017;-8,87E-11;-120;120;5,06029;58,1693;55,5257;17,0748;-136,298;100,854;1;1,3;Nodo 4;LLG BCG
127,017;127,017;127,017;-4,07E-11;-120;120;4,16982;34,2798;32,617;50,5553;-123,825;113,004;2;0,7;Nodo 4;LLG BCG
127,017;127,017;127,017;-5,64E-11;-120;120;4,56196;35,0364;33,3564;39,1056;-124,519;112,48;2;1;Nodo 4;LLG BCG
127,017;127,017;127,017;-8,87E-11;-120;120;5,10488;35,801;34,1026;29,6788;-125,193;111,968;2;1,3;Nodo 4;LLG BCG
127,017;127,017;127,017;-4,07E-11;-120;120;4,40644;16,4477;15,593;61,845;-109,01;128,297;5;0,7;Nodo 4;LLG BCG
127,017;127,017;127,017;-5,64E-11;-120;120;4,65074;17,2193;16,3724;49,8446;-110,867;126,603;5;1;Nodo 4;LLG BCG
127,017;127,017;127,017;-8,87E-11;-120;120;5,07351;18,01;17,1681;39,345;-112,587;125,04;5;1,3;Nodo 4;LLG BCG
127,017;127,017;127,017;-4,07E-11;-120;120;4,48624;9,94208;9,43356;65,9604;-96,0381;142,139;10;0,7;Nodo 4;LLG BCG
127,017;127,017;127,017;-5,64E-11;-120;120;4,67323;10,6384;10,1451;53,8381;-99,7964;138,439;10;1;Nodo 4;LLG BCG
127,017;127,017;127,017;-8,87E-11;-120;120;5,04716;11,3766;10,8956;42,9845;-103,123;135,192;10;1,3;Nodo 4;LLG BCG
127,017;127,017;127,017;-4,07E-11;-120;120;4,52573;6,85221;6,56347;68,0856;-81,61;157,589;20;0,7;Nodo 4;LLG BCG
127,017;127,017;127,017;-5,64E-11;-120;120;4,68257;7,4088;7,13145;55,9163;-88,1093;150,983;20;1;Nodo 4;LLG BCG
127,017;127,017;127,017;-8,87E-11;-120;120;5,0303;8,0475;7,78063;44,8882;-93,7034;145,348;20;1,3;Nodo 4;LLG BCG
127,017;127,017;127,017;-4,07E-11;-120;120;4,54921;5,29494;5,17213;69,3822;-65,6592;174,277;50;0,7;Nodo 4;LLG BCG
127,017;127,017;127,017;-5,64E-11;-120;120;4,68748;5,65286;5,53324;57,1896;-75,3104;164,463;50;1;Nodo 4;LLG BCG
127,017;127,017;127,017;-8,87E-11;-120;120;5,0189;6,14932;6,03406;46,058;-83,6928;155,979;50;1,3;Nodo 4;LLG BCG
127,017;127,016;127,016;-4,07E-11;-120;120;2,50679;134,56;131,253;-61,7681;-178,191;58,9954;0;0,7;Nodo 4;LLG CAG
127,017;127,016;127,016;-5,64E-11;-120;120;3,10334;134,796;131,41;-52,0351;-178,147;59,0792;0;1;Nodo 4;LLG CAG
127,017;127,016;127,016;-8,87E-11;-120;120;3,76705;135,034;131,569;-45,5655;-178,103;59,1634;0;1,3;Nodo 4;LLG CAG
127,017;127,017;127,017;-4,07E-11;-120;120;3,34063;83,5413;80,1553;12,6965;-148,419;88,6328;0,5;0,7;Nodo 4;LLG CAG
127,017;127,017;127,017;-5,64E-11;-120;120;4,0788;84,0632;80,631;5,59946;-148,561;88,606;0,5;1;Nodo 4;LLG CAG
127,017;127,017;127,017;-8,87E-11;-120;120;4,8643;84,5885;81,1106;0,653462;-148,703;88,578;0,5;1,3;Nodo 4;LLG CAG
127,017;127,017;127,017;-4,07E-11;-120;120;3,82052;56,8411;54,2713;34,9361;-135,643;101,224;1;0,7;Nodo 4;LLG CAG
127,017;127,017;127,017;-5,64E-11;-120;120;4,38711;57,5027;54,8961;24,8006;-135,972;101,039;1;1;Nodo 4;LLG CAG
127,017;127,017;127,017;-8,87E-11;-120;120;5,06029;58,1693;55,5257;17,0748;-136,298;100,854;1;1,3;Nodo 4;LLG CAG
127,017;127,017;127,017;-4,07E-11;-120;120;4,16982;34,2798;32,617;50,5553;-123,825;113,004;2;0,7;Nodo 4;LLG CAG
127,017;127,017;127,017;-5,64E-11;-120;120;4,56196;35,0364;33,3564;39,1056;-124,519;112,48;2;1;Nodo 4;LLG CAG
127,017;127,017;127,017;-8,87E-11;-120;120;5,10488;35,801;34,1026;29,6788;-125,193;111,968;2;1,3;Nodo 4;LLG CAG
127,017;127,017;127,017;-4,07E-11;-120;120;4,40644;16,4477;15,593;61,845;-109,01;128,297;5;0,7;Nodo 4;LLG CAG
127,017;127,017;127,017;-5,64E-11;-120;120;4,65074;17,2193;16,3724;49,8446;-110,867;126,603;5;1;Nodo 4;LLG CAG
127,017;127,017;127,017;-8,87E-11;-120;120;5,07351;18,01;17,1681;39,345;-112,587;125,04;5;1,3;Nodo 4;LLG CAG
127,017;127,017;127,017;-4,07E-11;-120;120;4,48624;9,94208;9,43356;65,9604;-96,0381;142,139;10;0,7;Nodo 4;LLG CAG
127,017;127,017;127,017;-5,64E-11;-120;120;4,67323;10,6384;10,1451;53,8381;-99,7964;138,439;10;1;Nodo 4;LLG CAG
127,017;127,017;127,017;-8,87E-11;-120;120;5,04716;11,3766;10,8956;42,9845;-103,123;135,192;10;1,3;Nodo 4;LLG CAG
127,017;127,017;127,017;-4,07E-11;-120;120;4,52573;6,85221;6,56347;68,0856;-81,61;157,589;20;0,7;Nodo 4;LLG CAG
127,017;127,017;127,017;-5,64E-11;-120;120;4,68257;7,4088;7,13145;55,9163;-88,1093;150,983;20;1;Nodo 4;LLG CAG
127,017;127,017;127,017;-8,87E-11;-120;120;5,0303;8,0475;7,78063;44,8882;-93,7034;145,348;20;1,3;Nodo 4;LLG CAG
127,017;127,017;127,017;-4,07E-11;-120;120;4,54921;5,29494;5,17213;69,3822;-65,6592;174,277;50;0,7;Nodo 4;LLG CAG
127,017;127,017;127,017;-5,64E-11;-120;120;4,68748;5,65286;5,53324;57,1896;-75,3104;164,463;50;1;Nodo 4;LLG CAG
127,017;127,017;127,017;-8,87E-11;-120;120;5,0189;6,14932;6,03406;46,058;-83,6928;155,979;50;1,3;Nodo 4;LLG CAG
127,016;127,016;127,016;-4,07E-11;-4,07E-11;-4,07E-11;134,753;134,753;134,753;-59,9862;-179,986;60,0138;0;0,7;Nodo 4;LLL ABC
127,016;127,016;127,016;-5,64E-11;-5,64E-11;-5,64E-11;134,927;134,927;134,927;-59,9314;-179,931;60,0686;0;1;Nodo 4;LLL ABC
127,016;127,016;127,016;-8,87E-11;-8,87E-11;-8,87E-11;135,103;135,103;135,103;-59,8765;-179,876;60,1235;0;1,3;Nodo 4;LLL ABC
127,017;127,017;127,017;-4,07E-11;-4,07E-11;-4,07E-11;83,0421;83,0421;83,0421;-30,5373;-150,537;89,4627;0,5;0,7;Nodo 4;LLL ABC
127,017;127,017;127,017;-5,64E-11;-5,64E-11;-5,64E-11;83,5027;83,5027;83,5027;-30,6279;-150,628;89,3721;0,5;1;Nodo 4;LLL ABC
127,017;127,017;127,017;-8,87E-11;-8,87E-11;-8,87E-11;83,9667;83,9667;83,9667;-30,7192;-150,719;89,2808;0,5;1,3;Nodo 4;LLL ABC
127,017;127,017;127,017;-4,07E-11;-4,07E-11;-4,07E-11;56,4165;56,4165;56,4165;-17,9268;-137,927;102,073;1;0,7;Nodo 4;LLL ABC
127,017;127,017;127,017;-5,64E-11;-5,64E-11;-5,64E-11;57,0309;57,0309;57,0309;-18,1879;-138,188;101,812;1;1;Nodo 4;LLL ABC
127,017;127,017;127,017;-8,87E-11;-8,87E-11;-8,87E-11;57,65;57,65;57,65;-18,4476;-138,448;101,552;1;1,3;Nodo 4;LLL ABC
127,017;127,017;127,017;-4,07E-11;-4,07E-11;-4,07E-11;33,9729;33,9729;33,9729;-6,18081;-126,181;113,819;2;0,7;Nodo 4;LLL ABC
127,017;127,017;127,017;-5,64E-11;-5,64E-11;-5,64E-11;34,7049;34,7049;34,7049;-6,78351;-126,784;113,216;2;1;Nodo 4;LLL ABC
127,017;127,017;127,017;-8,87E-11;-8,87E-11;-8,87E-11;35,4441;35,4441;35,4441;-7,37062;-127,371;112,629;2;1,3;Nodo 4;LLL ABC
127,017;127,017;127,017;-4,07E-11;-4,07E-11;-4,07E-11;16,2349;16,2349;16,2349;8,8085;-111,192;128,808;5;0,7;Nodo 4;LLL ABC
127,017;127,017;127,017;-5,64E-11;-5,64E-11;-5,64E-11;17,0074;17,0074;17,0074;7,0763;-112,924;127,076;5;1;Nodo 4;LLL ABC
127,017;127,017;127,017;-8,87E-11;-8,87E-11;-8,87E-11;17,7971;17,7971;17,7971;5,47202;-114,528;125,472;5;1,3;Nodo 4;LLL ABC
127,017;127,017;127,017;-4,07E-11;-4,07E-11;-4,07E-11;9,77659;9,77659;9,77659;22,2141;-97,7859;142,214;10;0,7;Nodo 4;LLL ABC
127,017;127,017;127,017;-5,64E-11;-5,64E-11;-5,64E-11;10,4838;10,4838;10,4838;18,5639;-101,436;138,564;10;1;Nodo 4;LLL ABC
127,017;127,017;127,017;-8,87E-11;-8,87E-11;-8,87E-11;11,2302;11,2302;11,2302;15,3439;-104,656;135,344;10;1,3;Nodo 4;LLL ABC
127,017;127,017;127,017;-4,07E-11;-4,07E-11;-4,07E-11;6,73525;6,73525;6,73525;37,289;-82,711;157,289;20;0,7;Nodo 4;LLL ABC
127,017;127,017;127,017;-5,64E-11;-5,64E-11;-5,64E-11;7,30358;7,30358;7,30358;30,8172;-89,1828;150,817;20;1;Nodo 4;LLL ABC
127,017;127,017;127,017;-8,87E-11;-8,87E-11;-8,87E-11;7,95197;7,95197;7,95197;25,2753;-94,7247;145,275;20;1,3;Nodo 4;LLL ABC
127,017;127,017;127,017;-4,07E-11;-4,07E-11;-4,07E-11;5,23535;5,23535;5,23535;53,9211;-66,0789;173,921;50;0,7;Nodo 4;LLL ABC
127,017;127,017;127,017;-5,64E-11;-5,64E-11;-5,64E-11;5,59953;5,59953;5,59953;44,2243;-75,7757;164,224;50;1;Nodo 4;LLL ABC
127,017;127,017;127,017;-8,87E-11;-8,87E-11;-8,87E-11;6,10184;6,10184;6,10184;35,832;-84,168;155,832;50;1,3;Nodo 4;LLL ABC
127,016;127,017;127,017;-4,07E-11;-120;120;114,901;3,10656;6,88902;-49,8713;40,0654;137,315;0;0,7;Nodo 5;LG A
127,016;127,017;127,017;-5,64E-11;-120;120;115,202;2,23976;7,54933;-49,8228;35,3822;132,161;0;1;Nodo 5;LG A
127,016;127,017;127,017;-8,87E-11;-120;120;115,507;1,3976;8,26258;-49,7748;25,0576;127,813;0;1,3;Nodo 5;LG A
127,017;127,017;127,017;-4,07E-11;-120;120;77,578;1,2815;6,64932;-27,1935;-9,47224;158,286;0,5;0,7;Nodo 5;LG A
127,017;127,017;127,017;-5,64E-11;-120;120;78,102;1,07411;7,12844;-27,2911;-52,5204;151,084;0,5;1;Nodo 5;LG A
127,017;127,017;127,017;-8,87E-11;-120;120;78,6295;1,49582;7,70522;-27,3897;-88,6774;144,812;0,5;1,3;Nodo 5;LG A
127,017;127,017;127,017;-4,07E-11;-120;120;56,0928;1,94192;6,21768;-15,8582;-45,6473;168,097;1;0,7;Nodo 5;LG A
127,017;127,017;127,017;-5,64E-11;-120;120;56,7296;2,13833;6,59341;-16,1195;-70,6905;159,759;1;1;Nodo 5;LG A
127,017;127,017;127,017;-8,87E-11;-120;120;57,3709;2,64915;7,09149;-16,3795;-88,9619;152,387;1;1,3;Nodo 5;LG A
127,017;127,017;127,017;-4,07E-11;-120;120;35,6651;2,94464;5,67726;-4,39837;-52,971;176,767;2;0,7;Nodo 5;LG A
127,017;127,017;127,017;-5,64E-11;-120;120;36,3932;3,17257;5,9561;-4,99248;-70,0046;167,217;2;1;Nodo 5;LG A
127,017;127,017;127,017;-8,87E-11;-120;120;37,1284;3,63346;6,38185;-5,5726;-83,8754;158,655;2;1,3;Nodo 5;LG A
127,017;127,017;127,017;-4,07E-11;-120;120;17,7237;3,8395;5,1086;10,2342;-52,3326;-175,866;5;0,7;Nodo 5;LG A
127,017;127,017;127,017;-5,64E-11;-120;120;18,4826;4,02329;5,30346;8,58542;-66,1603;173,296;5;1;Nodo 5;LG A
127,017;127,017;127,017;-8,87E-11;-120;120;19,2583;4,4135;5,66927;7,04528;-78,2715;163,457;5;1,3;Nodo 5;LG A
127,017;127,017;127,017;-4,07E-11;-120;120;10,7118;4,18997;4,85623;22,7037;-51,2578;-172,937;10;0,7;Nodo 5;LG A
127,017;127,017;127,017;-5,64E-11;-120;120;11,4108;4,3477;5,01783;19,3205;-64,23;175,613;10;1;Nodo 5;LG A
127,017;127,017;127,017;-8,87E-11;-120;120;12,1469;4,7055;5,36115;16,2976;-75,8628;165,165;10;1,3;Nodo 5;LG A
127,017;127,017;127,017;-4,07E-11;-120;120;7,24578;4,37447;4,71568;36,7328;-50,5561;-171,375;20;0,7;Nodo 5;LG A
127,017;127,017;127,017;-5,64E-11;-120;120;7,81764;4,51694;4,85964;30,725;-63,1347;176,818;20;1;Nodo 5;LG A
127,017;127,017;127,017;-8,87E-11;-120;120;8,4641;4,85666;5,19147;25,5246;-74,5458;166,015;20;1,3;Nodo 5;LG A
127,017;127,017;127,017;-4,07E-11;-120;120;5,43558;4,48797;4,6264;53,0116;-50,0823;-170,405;50;0,7;Nodo 5;LG A
127,017;127,017;127,017;-5,64E-11;-120;120;5,81057;4,62056;4,75947;43,7166;-62,4349;177,554;50;1;Nodo 5;LG A
127,017;127,017;127,017;-8,87E-11;-120;120;6,31754;4,94879;5,08439;35,648;-73,7182;166,519;50;1,3;Nodo 5;LG A
127,017;127,016;127,017;-4,07E-11;-120;120;6,88902;114,901;3,10656;17,315;-169,871;-79,9346;0;0,7;Nodo 5;LG B
127,017;127,016;127,017;-5,64E-11;-120;120;7,54933;115,202;2,23976;12,161;-169,823;-84,6178;0;1;Nodo 5;LG B
127,017;127,016;127,017;-8,87E-11;-120;120;8,26258;115,507;1,3976;7,81302;-169,775;-94,9424;0;1,3;Nodo 5;LG B
127,017;127,017;127,017;-4,07E-11;-120;120;6,64932;77,578;1,2815;38,2861;-147,193;-129,472;0,5;0,7;Nodo 5;LG B
127,017;127,017;127,017;-5,64E-11;-120;120;7,12844;78,102;1,07411;31,0843;-147,291;-172,52;0,5;1;Nodo 5;LG B
127,017;127,017;127,017;-8,87E-11;-120;120;7,70522;78,6295;1,49582;24,812;-147,39;151,323;0,5;1,3;Nodo 5;LG B
127,017;127,017;127,017;-4,07E-11;-120;120;6,21768;56,0928;1,94192;48,0974;-135,858;-165,647;1;0,7;Nodo 5;LG B
127,017;127,017;127,017;-5,64E-11;-120;120;6,59341;56,7296;2,13833;39,7591;-136,119;169,31;1;1;Nodo 5;LG B
