Va;Vb;Vc;phi_Va;phi_Vb;phi_Vc;Ia;Ib;Ic;phi_Ia;phi_Ib;phi_Ic;RF;Factor_Carga;Nodo_Falla;Tipo_Falla
127,001;127,009;127,01;-0,00593327;-120,003;119,992;42,6328;10,3663;42,0836;-79,3419;-178,194;58,1979;0,5;1;675;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;41,2195;10,4185;40,1394;-71,9157;-175,736;64,9253;1;1;675;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;37,089;10,2943;36,0229;-61,1751;-171,53;74,5422;2;1;675;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;27,5266;9,44152;27,667;-48,5246;-165,372;87,8152;5;1;675;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;21,3965;8,61417;21,7746;-45,5214;-163,557;94,305;10;1;675;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;17,8698;8,06907;17,8302;-46,4104;-163,722;97,1395;20;1;675;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;15,7542;7,72741;15,135;-48,5852;-164,482;98,0105;50;1;675;LLG CA
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;46,2585;46,2585;46,2585;-80,4177;159,582;39,5823;0;1;675;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;44,8611;44,8611;44,8611;-71,2417;168,758;48,7583;0,5;1;675;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;42,519;42,519;42,519;-63,3355;176,664;56,6645;1;1;675;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;37,032;37,032;37,032;-51,4922;-171,492;68,5078;2;1;675;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;25,337;25,337;25,337;-35,5474;-155,547;84,4526;5;1;675;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;17,6331;17,6331;17,6331;-29,3332;-149,333;90,6668;10;1;675;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;12,8789;12,8789;12,8789;-28,4068;-148,407;91,5932;20;1;675;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;9,83955;9,83955;9,83955;-30,6518;-150,652;89,3482;50;1;675;LLL ABC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;41,0021;7,93805;18,2396;-78,2768;171,517;86,4385;0;1,2;675;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;40,8325;8,53015;18,5496;-72,1226;172,315;87,8251;0,5;1,2;675;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;39,8631;9,00102;18,6994;-66,788;173,934;89,2231;1;1,2;675;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;36,8789;9,56989;18,6791;-58,9251;177,661;91,5092;2;1,2;675;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;29,3698;9,90074;18,0699;-49,6793;-175,17;94,4938;5;1,2;675;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;24,1647;9,76258;17,4938;-47,8763;-171,032;95,4673;10;1,2;675;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,0412;9,57147;17,1096;-49,1138;-168,724;95,6897;20;1,2;675;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,1396;9,4078;16,8568;-51,2934;-167,344;95,6705;50;1,2;675;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,854;38,4356;13,8967;-52,4444;160,38;82,3651;0;1,2;675;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,5996;37,9334;14,6092;-50,8885;167,949;81,7344;0,5;1,2;675;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,2306;36,6641;15,2644;-49,6923;174,697;81,9702;1;1,2;675;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;20,4248;33,0691;16,2118;-48,4162;-174,778;83,6649;2;1,2;675;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,9637;23,9292;17,0985;-48,7538;-160,342;88,5124;5;1,2;675;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,3006;17,3529;17,138;-50,4314;-155,833;91,773;10;1,2;675;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,0491;13,3002;16,9875;-51,8498;-156,953;93,6722;20;1,2;675;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9584;10,8176;16,8245;-52,869;-161,012;94,8277;50;1,2;675;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;13,9806;14,0608;37,3592;-53,7895;-166,741;43,6129;0;1,2;675;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;14,2678;13,7697;37,9934;-56,2956;-163,563;51,4528;0,5;1,2;675;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;14,6917;13,3444;37,6929;-57,9638;-161,087;58,3382;1;1,2;675;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;15,5519;12,4263;35,6561;-59,2604;-158,226;68,9057;2;1,2;675;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;16,9176;10,7403;29,171;-58,2578;-157,729;83,9056;5;1,2;675;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,5104;9,89868;24,0455;-56,495;-160,324;90,8882;10;1,2;675;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,7607;9,52565;20,6224;-55,1795;-162,917;93,9708;20;1,2;675;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,875;9,35651;18,3099;-54,2578;-164,939;95,2216;50;1,2;675;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;47,7707;36,5005;15,9587;-57,4516;138,099;84,7285;0;1,2;675;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;46,9759;36,2985;16,2591;-54,0797;142,997;84,9566;0,5;1,2;675;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;45,91;35,8214;16,5255;-50,9987;147,575;85,3361;1;1,2;675;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;43,2994;34,3059;16,9395;-45,8291;155,636;86,3453;2;1,2;675;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;35,473;28,6778;17,4436;-37,395;171,779;89,34;5;1,2;675;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;27,8473;22,1842;17,4337;-35,1878;-176,445;92,0286;10;1,2;675;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;22,4702;16,6409;17,198;-38,8281;-169,366;93,8336;20;1,2;675;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,3878;12,4068;16,9262;-45,8493;-166,233;94,9281;50;1,2;675;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,1252;46,6659;35,4634;-41,203;-178,771;21,4011;0;1,2;675;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,7565;45,7619;36,0731;-41,4253;-174,417;26,6857;0,5;1,2;675;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,4288;44,5644;36,359;-41,8432;-170,379;31,6428;1;1,2;675;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;16,9259;41,6404;36,1794;-43,0681;-163,381;40,4394;2;1,2;675;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;16,4106;32,7334;33,0816;-47,0498;-150,308;58,563;5;1,2;675;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;16,6324;23,5865;28,2019;-50,4718;-143,22;72,8722;10;1,2;675;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,1097;16,4771;23,5156;-52,3739;-143,518;83,1547;20;1,2;675;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,5646;11,7916;19,6814;-53,2458;-151,603;90,4004;50;1,2;675;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;37,9022;9,46377;43,645;-103,083;-161,217;66,305;0;1,2;675;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;38,1046;9,37372;43,1882;-98,4214;-161,325;70,4376;0,5;1,2;675;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;37,9776;9,2961;42,4335;-94,1655;-161,519;74,1697;1;1,2;675;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;37,0755;9,18108;40,4191;-86,9243;-162,045;80,394;2;1,2;675;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;32,9841;9,05801;34,1702;-73,3484;-163,579;91,2796;5;1,2;675;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;28,0973;9,0738;27,8506;-64,0104;-164,878;97,3289;10;1,2;675;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;23,8417;9,14132;22,8401;-58,3061;-165,703;99,2407;20;1,2;675;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;20,4958;9,21396;19,2169;-55,1265;-166,181;98,2921;50;1,2;675;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;47,1347;42,4979;16,0234;-70,8201;152,06;73,388;0;1,2;675;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;45,5768;41,9447;16,9519;-64,2639;161,119;74,9675;0,5;1,2;675;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;43,3337;40,3149;17,6353;-59,041;169,044;76,9758;1;1,2;675;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;38,6568;35,7847;18,3695;-52,1654;-178,954;80,9187;2;1,2;675;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;29,8163;25,0796;18,4921;-45,5697;-163,093;87,9491;5;1,2;675;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;24,3507;17,8772;17,9438;-45,3644;-157,966;91,8113;10;1,2;675;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,1204;13,5689;17,4114;-47,6337;-158,457;93,8196;20;1,2;675;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,1628;10,9381;16,9972;-50,6199;-161,772;94,9252;50;1,2;675;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,5985;45,7105;41,8063;-50,0139;168,502;33,4768;0;1,2;675;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,4231;43,8447;42,4183;-50,7855;176,526;43,027;0,5;1,2;675;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,3735;41,2896;41,7948;-51,5406;-176,776;51,2654;1;1,2;675;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,455;35,8966;38,859;-52,5196;-167,117;63,6158;2;1,2;675;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,7019;25,0413;30,7094;-53,1904;-155,169;80,6565;5;1,2;675;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,8058;17,9102;24,7959;-53,3425;-152,249;88,6916;10;1,2;675;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,8604;13,5632;20,9927;-53,4502;-154,523;92,5938;20;1,2;675;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,8997;10,906;18,4597;-53,5343;-159,74;94,571;50;1,2;675;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;43,2161;11,6279;43,8858;-87,0138;-178,724;50,1399;0;1,2;675;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;43,2151;11,7753;42,7529;-78,6513;-176,852;58,127;0,5;1,2;675;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;41,9759;11,8424;40,9941;-71,6735;-175;64,4687;1;1,2;675;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;38,1635;11,771;37,3061;-61,8888;-171,735;73,329;2;1,2;675;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;29,4103;11,0462;29,8854;-51,1963;-166,801;85,416;5;1,2;675;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;23,9568;10,3014;24,574;-49,1747;-165,289;91,4125;10;1,2;675;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;20,8954;9,80154;20,9634;-50,1361;-165,339;94,1992;20;1,2;675;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,0829;9,48437;18,4683;-51,8474;-165,857;95,3236;50;1,2;675;LLG CA
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;46,441;46,441;46,441;-80,2009;159,799;39,7991;0;1,2;675;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;45,1368;45,1368;45,1368;-71,1652;168,835;48,8348;0,5;1,2;675;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;42,8779;42,8779;42,8779;-63,4549;176,545;56,5451;1;1,2;675;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;37,5715;37,5715;37,5715;-52,0635;-172,064;67,9365;2;1,2;675;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;26,3298;26,3298;26,3298;-37,1332;-157,133;82,8668;5;1,2;675;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;18,953;18,953;18,953;-31,5764;-151,576;88,4236;10;1,2;675;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;14,4032;14,4032;14,4032;-30,8367;-150,837;89,1633;20;1,2;675;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;11,4909;11,4909;11,4909;-32,7057;-152,706;87,2943;50;1,2;675;LLL ABC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;46,9141;6,23508;14,3531;-80,7036;141,88;88,604;0;0,8;680;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;45,817;6,96735;14,4241;-71,343;149,106;92,4605;0,5;0,8;680;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;43,4526;7,40251;14,2269;-63,4106;155,914;95,7244;1;0,8;680;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;37,6675;7,67613;13,5219;-52,1808;166,522;99,9654;2;0,8;680;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;25,9748;7,28133;11,9543;-39,7869;-178,757;103,098;5;0,8;680;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;18,9805;6,74429;11,0645;-37,6674;-171,661;102,651;10;0,8;680;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;15,0029;6,34661;10,5928;-40,003;-167,907;101,588;20;0,8;680;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,6432;6,0638;10,3229;-44,1418;-165,69;100,594;50;0,8;680;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;16,8525;45,7954;7,52054;-44,7204;158,57;62,8415;0;0,8;680;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;16,349;44,3777;8,70018;-41,1975;168,802;64,8281;0,5;0,8;680;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;15,6509;41,7383;9,6046;-38,6413;177,675;68,3387;1;0,8;680;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;14,2663;35,4325;10,6084;-36,37;-169,225;75,4497;2;0,8;680;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,2099;22,6142;11,0695;-38,4151;-152,877;87,1034;5;0,8;680;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,4706;14,8119;10,8317;-42,4137;-148,065;93,1597;10;0,8;680;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,2423;10,2725;10,555;-45,4002;-149,584;96,465;20;0,8;680;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,1839;7,53099;10,3302;-47,4292;-155,323;98,4613;50;0,8;680;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;8,42768;12,164;45,0548;-73,6649;-160,195;39,8477;0;0,8;680;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;9,43959;11,6634;44,4263;-73,4621;-154,515;50,4381;0,5;0,8;680;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,2496;10,9616;42,4653;-71,5481;-150,176;59,5179;1;0,8;680;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,1909;9,54898;37,2481;-66,7942;-145,519;72,8211;2;0,8;680;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,7426;7,29876;26,1038;-58,3343;-146,231;90,0768;5;0,8;680;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,6384;6,35952;19,065;-53,8204;-152,15;97,307;10;0,8;680;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,4617;6,01325;14,7929;-51,3358;-157,494;99,9984;20;0,8;680;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,3075;5,89183;12,0389;-49,8278;-161,432;100,48;50;0,8;680;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;53,1893;45,896;9,74211;-54,843;132,652;87,2391;0;0,8;680;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;52,0029;45,1628;9,98574;-49,7995;138,81;87,5882;0,5;0,8;680;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;50,3466;43,9786;10,1963;-45,1741;144,534;88,1637;1;0,8;680;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;46,2635;40,8082;10,5023;-37,4028;154,452;89,6329;2;0,8;680;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;34,6435;31,0713;10,7847;-24,5237;173,319;93,498;5;0,8;680;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;24,23;21,6934;10,6929;-20,0068;-173,82;96,4456;10;0,8;680;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;17,1316;14,584;10,4969;-23,8691;-166,288;98,2044;20;0,8;680;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;13,0386;9,4979;10,3096;-34,6;-163,025;99,2006;50;0,8;680;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,0842;52,8763;45,1731;-36,9877;-175,506;13,8478;0;0,8;680;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,8331;51,5896;44,986;-37,3373;-169,835;20,3923;0,5;0,8;680;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,6185;49,8265;44,3151;-37,938;-164,586;26,4979;1;0,8;680;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,3209;45,5166;42,0249;-39,5664;-155,589;37,1611;2;0,8;680;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,1583;33,2203;33,8163;-43,9756;-139,352;58,0498;5;0,8;680;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,4194;21,9357;25,2907;-46,8966;-130,633;73,5423;10;0,8;680;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,7361;13,7846;18,6047;-48,2005;-130,267;84,5908;20;0,8;680;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,9923;8,52805;13,7221;-48,691;-140,301;92,9017;50;0,8;680;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;46,8994;5,90801;50,8525;-108,031;-158,662;66,8161;0;0,8;680;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;46,4324;5,84216;49,8665;-101,955;-158,82;72,4145;0,5;0,8;680;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;45,478;5,78645;48,4057;-96,3917;-159,094;77,5102;1;0,8;680;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;42,7205;5,70929;44,7371;-86,9572;-159,817;86,038;2;0,8;680;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;34,0401;5,65485;34,3137;-69,7368;-161,714;100,783;5;0,8;680;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;25,6474;5,69792;24,8404;-58,5404;-163,048;108,629;10;0,8;680;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;19,2217;5,76022;17,9248;-52,1945;-163,75;110,415;20;0,8;680;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;14,5653;5,81463;13,2211;-49,2529;-164,096;107,225;50;0,8;680;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;53,8108;51,7791;12,0144;-71,5336;149,777;63,936;0;0,8;680;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;51,0737;50,0998;12,8816;-61,9252;161,432;68,6681;0,5;0,8;680;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;47,2466;46,7711;13,3716;-54,2713;171,392;73,3696;1;0,8;680;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;39,6826;38,9864;13,5766;-44,2221;-174,256;81,0044;2;0,8;680;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;26,6533;24,1154;12,6707;-34,3563;-156,848;91,6592;5;0,8;680;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;19,2663;15,5529;11,673;-33,824;-151,416;96,2784;10;0,8;680;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;15,0977;10,6732;10,9733;-37,4798;-152,052;98,3173;20;0,8;680;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,6552;7,71464;10,4945;-42,9083;-156,596;99,2856;50;0,8;680;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,9676;53,292;51,4069;-57,0092;168,154;30,257;0;0,8;680;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;13,1553;50,2991;50,5092;-55,4154;178,654;42,3025;0,5;0,8;680;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;13,2253;46,2287;47,8721;-53,7688;-172,717;52,5204;1;0,8;680;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;13,0965;38,1216;41,1768;-51,0558;-160,71;67,231;2;0,8;680;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,3636;23,7688;27,855;-48,0463;-146,674;85,9856;5;0,8;680;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,8105;15,3966;19,9209;-47,68;-143,21;94,1786;10;0,8;680;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,4918;10,5273;15,2226;-48,0146;-145,898;97,8616;20;0,8;680;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,3032;7,5985;12,2159;-48,4451;-153,178;99,3988;50;0,8;680;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;52,0809;9,94482;52,2482;-89,9671;173,382;48,693;0;0,8;680;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;50,7444;10,1171;49,6974;-78,6444;178,355;59,2128;0,5;0,8;680;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;47,6621;10,0744;46,1757;-69,2806;-177,091;67,6033;1;0,8;680;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;40,4025;9,61761;39,2952;-56,4608;-170,152;79,0987;2;0,8;680;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;26,8971;8,1295;27,1232;-42,8335;-162,215;93,4604;5;0,8;680;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;19,3881;7,07601;19,715;-40,1377;-160,83;99,421;10;0,8;680;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;15,2297;6,46076;15,1636;-41,7367;-161,644;101,358;20;0,8;680;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,753;6,09191;12,1967;-45,0047;-162,96;101,18;50;0,8;680;LLG CA
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;56,2815;56,2815;56,2815;-81,222;158,778;38,778;0;0,8;680;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;53,669;53,669;53,669;-69,7606;170,239;50,2394;0,5;0,8;680;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;49,589;49,589;49,589;-60,1912;179,809;59,8088;1;0,8;680;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;40,9685;40,9685;40,9685;-46,6975;-166,697;73,3025;2;0,8;680;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;25,507;25,507;25,507;-30,4138;-150,414;89,5862;5;0,8;680;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;16,6475;16,6475;16,6475;-24,8215;-144,821;95,1785;10;0,8;680;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;11,485;11,485;11,485;-24,5788;-144,579;95,4212;20;0,8;680;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;8,26363;8,26363;8,26363;-27,8415;-147,842;92,1585;50;0,8;680;LLL ABC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;47,6982;6,92523;16,5838;-80,286;153,717;87,0805;0;1;680;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;46,7823;7,77924;16,7849;-71,4437;158,355;90,0638;0,5;1;680;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;44,571;8,3337;16,7092;-64,0484;163,326;92,6655;1;1;680;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;39,0832;8,79204;16,1962;-53,8375;171,539;96,1406;2;1;680;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;28,0739;8,65539;14,8899;-43,3233;-176,772;99,059;5;1;680;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;21,5787;8,24821;14,0989;-42,0683;-171,148;99,1871;10;1;680;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;17,9223;7,92237;13,6587;-44,2921;-168,191;98,7352;20;1;680;L A
